file,url,status,words_before,words_after,diagnosis
2026-05-26-smart-africa-data-governance-francophone.md,https://techafricanews.com/2026/05/26/smart-africa-leads-regional-push-for-stronger-data-governance-in-francophone-africa/,full,225,394,likely-summary
2026-05-26-techafricanews-smart-africa-data-governance.md,https://techafricanews.com/2026/05/26/smart-africa-leads-regional-push-for-stronger-data-governance-in-francophone-africa/,full,137,394,likely-summary
2026-05-26-vodacom-mpesa-tanzania-paypal-alliance.md,https://devtelecoms.com/telecom-technology/financial-services/20298-vodacom-m-pesa-tanzania-announces-alliance-with-paypal.html,full,171,476,likely-summary
2026-05-27-afrimoney-prepaid-visa-card.md,https://sierraloaded.sl/business/afrimoney-prepaid-visa-card-launched-sierra-leone/,full,198,715,likely-summary
2026-05-27-cbl-epayment-system-crash-2m-pos-libyaherald.md,https://libyaherald.com/2026/05/two-million-pos-transactions-in-a-single-day-across-67000-points-cause-collapse-of-e-payment-system-cbl-apologises,full,87,548,likely-summary
2026-05-27-macau-to-sign-data-protection-pacts-stp-cabo-verde.md,https://macaubusiness.com/macau-to-sign-personal-data-protection-pacts-with-cape-verde-sao-tome-and-principe/,failed,350,,likely-summary | http 500 | http 500 | http 500
2026-05-27-no-digital-id-without-data-protection-madhub-biometricupdate.md,https://www.biometricupdate.com/202605/theres-no-digital-id-without-data-protection-mauritius-privacy-chief,full,135,1477,likely-summary
2026-05-27-operators-locked-out-900mhz-spectrum.md,https://techcentral.co.za/mobile-operators-icasa-900mhz-spectrum/281897/,full,724,1066,likely-verbatim
2026-05-27-sa-delays-ai-policy-2027.md,https://techcabal.beehiiv.com/p/sa-delays-ai-policy-to-2027,full,1071,1707,likely-summary
2026-05-28-kasi-cloud-los1-hyperscale-flagoff.md,https://techafricanews.com/2026/05/28/kasi-cloud-datacenters-flags-off-west-africas-first-ai-ready-hyperscale-data-centre-in-lagos/,full,86,1100,likely-summary
2026-05-28-nation-starlink-incorporated-locally.md,https://www.nation.sc/articles/30901/in-the-national-assembly,full,126,139,likely-summary
2026-05-28-national-ai-strategy-readiness.md,https://techafricanews.com/2026/05/28/sierra-leone-advances-artificial-intelligence-agenda-to-expand-digital-opportunities/,full,143,347,likely-summary
2026-05-29-bsc-oman-data-park-mou-techafricanews.md,https://techafricanews.com/2026/05/29/broadband-systems-and-oman-data-park-sign-deal-to-expand-rwandas-digital-infrastructure/,full,213,314,likely-summary
2026-05-29-hanga-ventures-ignite-fintech-techreview.md,https://techreviewafrica.com/news/5673/rwanda-showcases-fintech-innovation-driving-financial-inclusion-through-hanga-ventures-ignite-programme,full,215,352,likely-summary
2026-05-29-nala-raises-50m-payment-rails.md,https://www.eabusinessworld.com/2026/05/29/nala-50m-mufg-payment-infrastructure/,failed,178,7,likely-summary | extract too short | extract too short | extract too short
2026-05-29-rodrigues-port-mathurin-ai-cybersecurity-mission-lexpress.md,https://lexpress.mu/node/558566,failed,173,,likely-summary | http 403 | http 403 | http 403
2026-05-30-ghat-tahala-fibre-cut-restored-alwasat.md,https://alwasat.ly/news/libya/519926,full,115,671,likely-summary
2026-05-30-sil-mauritius-telecom-mou-techreviewafrica.md,https://techreviewafrica.com/news/5693/sil-and-mauritius-telecom-deepen-collaboration-to-accelerate-digital-transformation,full,104,368,likely-summary
2026-05-31-telcos-warn-33pc-excise-tax-nation.md,https://nation.africa/kenya/business/telcos-warn-transactions-cost-to-rise-by-33pc-if-mps-approve-higher-excise-tax-5480032,full,783,1103,likely-verbatim | http 403
2026-06-01-digitalbusiness-washington-partenariats-tech.md,https://www.digitalbusiness.africa/tchad-a-washington-ndjamena-multiplie-les-contacts-avec-starlink-intersystems-et-dautres-geants-technologiques/,full,276,3087,likely-summary
2026-06-01-nira-birth-registration-alien-registration.md,https://www.newvision.co.ug/category/news/nira-intensifies-birth-registration-drive-lau-NV_234727_062026,full,210,1056,likely-summary
2026-06-02-e-social-security-digitization-welfare-wearetech.md,https://www.wearetech.africa/en/fils-uk/news/public-management/mauritius-bets-on-digital-transformation-to-improve-welfare-system-efficiency,full,162,846,likely-summary
2026-06-02-egypt-6bn-telecom-investment-since-2019-techafricanews.md,https://techafricanews.com/2026/06/02/egypt-invests-over-6-billion-in-telecom-infrastructure-and-digital-connectivity-development-since-2019/,full,113,358,likely-summary
2026-06-02-salaminfo-banque-mondiale-routes-virtuelles-patn.md,https://salaminfo.com/2026/06/02/le-gouvernement-tchadien-et-la-banque-mondiale-accelerent-le-deploiement-des-routes-virtuelles/,full,227,463,likely-summary
2026-06-02-somalia-dpa-enforces-data-compliance-registration.md,https://techafricanews.com/2026/06/02/somalia-data-protection-authority-enforces-nationwide-data-compliance-rules/,full,161,316,likely-summary
2026-06-03-bou-cash-withdrawal-limits-cash-lite.md,https://www.newvision.co.ug/category/news/bou-sets-cash-withdrawal-limits-for-individua-NV_234854_062026,full,162,421,likely-summary
2026-06-03-zoyk-visa-digital-payments-partnership.md,https://techafricanews.com/2026/06/03/zoyk-and-visa-launch-strategic-partnership-to-advance-digital-payments-in-zambia/,full,145,331,likely-summary
2026-06-04-college-popia-probe.md,https://southafricanews24.com/2026/06/04/central-johannesburg-college-faces-popia-probe-over-employee-data-exposure/,full,988,1203,likely-summary
2026-06-04-nira-first-registration-of-foreigners.md,https://www.newvision.co.ug/category/news/nira-kicks-off-first-registration-of-foreigne-NV_234932_062026,full,262,781,likely-summary
2026-06-05-connectingafrica-viatunisia-subsea-live.md,https://www.connectingafrica.com/connectivity/medusa-s-viatunisa-subsea-cable-now-live,full,235,718,ambiguous
2026-06-05-egypt-senate-proposal-45m-wallets-digital-payments-youm7.md,https://www.youm7.com/story/2026/6/5/%D8%AD%D8%B3%D8%A7%D9%85-%D8%B3%D8%B9%D9%8A%D8%AF-%D9%8A%D9%82%D8%AA%D8%B1%D8%AD-%D9%83%D8%A7%D8%B1%D8%AA-%D9%85%D8%AC%D8%A7%D9%86%D9%8A-%D9%88%D9%83%D8%A7%D8%B4-%D8%A8%D8%A7%D9%83-%D9%84%D8%B6%D9%85-45-%D9%85%D9%84%D9%8A%D9%88%D9%86/7439042,full,125,543,likely-summary
2026-06-05-forum-gouvernance-internet-togo-igf.md,https://www.togofirst.com/fr/tic/0506-19160-forum-national-sur-la-gouvernance-de-l-internet-rendez-vous-a-lome-le-19-juin,full,190,1010,likely-summary
2026-06-05-kenya-targets-ai-data-centres-expansion-itweb.md,https://itweb.africa/article/kenya-targets-ai-data-centres-expansion/lwrKx73Y24gqmg1o,full,325,414,likely-summary
2026-06-06-ict-services-exports-k270bn-ictam-expo-malawi24.md,https://malawi24.com/2026/06/06/malawis-ict-exports-soar-to-k270-billion-amid-forex-solutions/,full,174,544,likely-summary
2026-06-07-social-media-identity-verification-consultations-lexpress.md,https://lexpress.mu/node/558887,failed,208,,likely-summary | http 403 | http 403 | http 403
2026-06-07-state-plans-ecitizen-data-sale-nation.md,https://nation.africa/kenya/business/state-plans-ecitizen-data-sale-to-boost-revenue--5488496,full,572,987,ambiguous | http 403
2026-06-08-ai-agency-cabinet-approves-ktpress.md,https://www.ktpress.rw/2026/06/rwandas-ai-ambition-takes-shape-as-cabinet-approves-new-agency/,full,592,771,likely-verbatim
2026-06-08-biometric-population-register-unveiled.md,https://www.sanews.gov.za/south-africa/sa-unveils-biometric-population-register-tighten-migration-controls,full,600,578,likely-verbatim
2026-06-08-blnk-37m-raise-consumer-lending-techcabal.md,https://techcabal.com/2026/06/08/egypts-blnk-raises-37-million-to-expand-lending/,full,122,767,likely-summary
2026-06-08-curb-risks-data-sale-plan-nation.md,https://nation.africa/kenya/blogs-opinion/editorials/curb-risks-in-data-sale-plan--5489614,full,251,462,likely-summary | http 403
2026-06-08-nigeria-loses-850m-digital-identity-neglect.md,https://www.vanguardngr.com/2026/06/nigeria-loses-850m-annually-to-digital-identity-neglect-stakeholders-warn/,full,92,978,likely-summary
2026-06-08-safaricom-knbs-mobile-data-planning-techafricanews.md,https://techafricanews.com/2026/06/08/safaricom-and-knbs-partner-to-harness-mobile-data-for-national-planning/,full,393,473,likely-summary
2026-06-08-seychellestimes-starlink-launch.md,https://theseychellestimes.com/2026/06/08/starlink-satellite-internet-service-launches-in-seychelles/,full,166,401,likely-summary
2026-06-08-zambia-huawei-ai-sovereignty-partnership.md,https://www.biometricupdate.com/202606/zambia-deepens-digital-sovereignty-push-with-huawei-ai-partnership,full,198,1112,likely-summary
2026-06-09-accelerates-biometric-enrollment-biometricupdate.md,https://www.biometricupdate.com/202606/rwanda-accelerates-biometric-enrollment-ahead-of-digital-id-switch,full,244,773,likely-summary
2026-06-09-cbn-ai-fraud-detection-realtime.md,https://techafricanews.com/2026/06/09/nigerias-central-bank-launches-ai-driven-system-to-detect-financial-fraud-in-real-time/,full,79,455,likely-summary
2026-06-09-huawei-180m-ict-investment-plan-malawi24.md,https://malawi24.com/2026/06/09/malawi-eyes-wider-digital-access-in-180m-huawei-ict-deal/,full,207,442,likely-summary
2026-06-09-kenya-153bn-eu-digital-boost-techafricanews.md,https://techafricanews.com/2026/06/09/kenya-secures-ksh-15-3-billion-eu-boost-to-accelerate-digital-transformation/,full,240,431,likely-summary
2026-06-09-nipam-global-cybersecurity-centre-partnership-techafricanews.md,https://techafricanews.com/2026/06/09/namibia-boosts-cybersecurity-capacity-through-nipam-global-cybersecurity-centre-partnership/,full,125,391,likely-summary
2026-06-09-operators-solved-fintech-digital-identity-next.md,https://techcentral.co.za/south-africas-operators-solved-fintech-digital-identity-is-next/282458/,full,713,1008,likely-summary
2026-06-09-tanzania-getting-online-digital-economy-igp-report.md,https://www.internetgovernance.org/2026/06/09/tanzania-is-getting-online-its-digital-economy-isnt-following/,full,269,962,likely-summary
2026-06-10-21st-century-china-mobile-sovereign-cloud.md,https://itweb.africa/article/china-mobile-pact-puts-nigeria-step-closer-to-data-sovereignty/KA3Ww7dzwO1qrydZ,full,77,394,likely-summary
2026-06-10-atd-boite-outils-digitaux-tpme.md,https://www.togofirst.com/fr/tic/1006-19196-togo-l-atd-lance-une-boite-a-outils-digitaux-pour-la-numerisation-des-tpme,full,207,871,likely-summary
2026-06-10-dspdp-macau-formaliza-cooperacao-protecao-dados-stp.md,https://www.gov.mo/pt/noticias/831008/,full,385,643,likely-summary
2026-06-10-egypt-ai-national-security-strategy-karnak-ahram.md,https://gate.ahram.org.eg/News/5670246.aspx,failed,163,17,likely-summary | extract too short | extract too short | extract too short
2026-06-10-nakalema-meets-trade-minister-huawei-executives.md,https://www.newvision.co.ug/category/business/nakalema-meets-trade-minister-tanna-huawei-ex-NV_235260_062026,full,108,713,likely-summary
2026-06-10-telecom-infrastructure-5g-expansion-low-smartphone.md,https://www.thecitizen.co.tz/tanzania/business/telecom-infrastructure-investment-drives-5g-expansion-despite-low-smartphone-uptake-5491080,full,242,773,likely-summary
2026-06-10-un-ai-human-security-capacity-illimi-140-cadres-lesahel.md,https://www.lesahel.org/renforcement-de-capacites-en-intelligence-artificielle-appliquee-a-la-securite-humaine-le-bureau-de-la-coordination-des-nations-unies-au-niger-perfectionne-les-connaissances-de-140-cadres-des-s/,full,222,1196,likely-summary
2026-06-11-african-presidents-racing-ai-infrastructure.md,https://techcabal.com/2026/06/11/african-presidents-are-now-racing-ai-infrastructure/,full,265,1241,likely-summary
2026-06-11-digital-egypt-25m-transactions-indices-youm7.md,https://www.youm7.com/story/2026/6/11/%D9%85%D9%86%D8%B5%D8%A9-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D8%AA%D8%AD%D9%82%D9%82-%D8%B7%D9%81%D8%B1%D8%A9-%D9%81%D9%89-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D9%8A%D8%A9-%D8%AE%D9%84%D8%A7%D9%84-%D8%B9%D8%A7%D9%85/7444970,full,144,460,likely-summary
2026-06-11-government-data-sharing-regulation-boma-lathu-itweb.md,https://itweb.africa/article/malawi-devises-operational-rules-for-national-data-exchange-platform/xnklOvz1R2bq4Ymz,full,174,374,likely-summary
2026-06-11-nrb-nzika-wallet-digital-id-september-itweb.md,https://itweb.africa/article/malawi-to-unveil-digital-ids-in-september/P3gQ2MGAZaAvnRD1,full,148,305,likely-summary
2026-06-11-zanzibar-wizara-yawekeza-usalama-mtandao.md,https://www.mwananchi.co.tz/mw/zanzibar/wizara-ya-mawasiliano-yawekeza-katika-usalama-wa-mtandao-kuziba-mianya-ya-wahalifu-5492792,full,187,581,likely-summary
2026-06-12-dpo-regulations-2026-lexpress.md,https://lexpress.mu/s/protection-des-donnees-encadrement-renforce-du-role-des-data-protection-officers-559111,failed,139,,likely-summary | http 403 | http 403 | http 403
2026-06-12-somalia-ipv6-migration.md,https://www.wearetech.africa/en/fils-uk/news/public-management/somalia-upgrades-digital-infrastructure-to-bypass-global-ipv4-address-depletion,full,178,558,likely-summary
2026-06-12-wananchi-waonywa-kutoa-taarifa-binafsi.md,https://www.mwananchi.co.tz/mw/habari/kitaifa/wananchi-waonywa-kutoa-taarifa-binafsi-kwa-taasisi-zisizosajiliwa-5494426,full,187,704,likely-summary
2026-06-14-egypt-unified-government-services-card-ahram.md,https://gate.ahram.org.eg/News/5672837.aspx,failed,139,12,likely-summary | TimeoutError | extract too short | extract too short
2026-06-14-inforeg-first-enforcement-notice-2026.md,https://www.mondaq.com/southafrica/data-protection/1796688/information-regulators-first-enforcement-notice-for-2026,kept,997,854,likely-summary | stored longer (997)
2026-06-15-cbn-data-localisation-beneficial-owners-2027.md,https://www.thisdaylive.com/2026/06/17/in-new-regulatory-masterstroke-cbn-orders-banks-fintechs-to-disclose-beneficial-owners-localise-payments-data-by-2027/,full,90,1035,likely-summary
2026-06-15-eu-supports-digital-id-cross-border-land-biometricupdate.md,https://www.biometricupdate.com/202606/eu-supports-kenya-to-boost-digital-id-for-cross-border-trade-land-verification,full,248,1013,likely-summary
2026-06-15-expands-digital-id-minors-health-biometricupdate.md,https://www.biometricupdate.com/202606/kenya-expands-digital-id-program-to-minors-through-health-sector-rollout,full,237,1026,ambiguous
2026-06-15-gender-ministry-labour-market-data-programme.md,https://www.newvision.co.ug/category/news/gender-ministry-unveils-initiative-to-address-NV_235563_062026,full,148,610,likely-summary
2026-06-15-huawei-cloud-egypt-fintech-localisation-techafricanews.md,https://techafricanews.com/2026/06/15/huawei-cloud-strengthens-egypts-fintech-ecosystem-with-secure-cloud-and-ai-innovations/,full,125,845,likely-summary
2026-06-15-telecom-namibia-angola-satcab-sarssy-1tbps-techafricanews.md,https://techafricanews.com/2026/06/15/telecom-namibia-angola-telecom-and-satcab-sign-sarssy-deal-to-deliver-1-tbps-connectivity-across-southern-africa/,full,162,643,likely-summary
2026-06-16-cassim-money-in-motion-sarb.md,https://www.bis.org/review/r260616a.htm,full,1123,2180,likely-summary
2026-06-16-cbl-epaix-softpos-visa-alwasat.md,https://alwasat.ly/news/libya/521750,full,119,858,likely-summary
2026-06-16-hassan-allam-400m-data-centre-license-wearetech.md,https://www.wearetech.africa/en/fils-uk/news/egypt-bets-on-data-centers-and-ai-to-drive-digital-economy-growth,full,166,707,likely-summary
2026-06-16-paia-enforcement-mining-house-sibanye.md,https://www.mondaq.com/southafrica/contracts-and-commercial-law/1797238/landmark-ruling-for-private-bodies-under-paia-information-regulators-enforcement-notice-against-mining-house,full,1018,1719,ambiguous
2026-06-17-cbl-epaix-2026-softpos-visa-standin-libyaherald.md,https://libyaherald.com/2026/06/central-bank-of-libya-governor-inaugurates-2nd-libya-international-electronic-payment-exhibition-epaix-2026,full,108,532,likely-summary
2026-06-17-cbn-payments-system-vision-2028.md,https://techafricanews.com/2026/06/17/cbn-launches-payments-system-vision-2028-to-transform-nigerias-digital-financial-ecosystem/,full,83,423,likely-summary
2026-06-17-tanzania-telecom-critical-infrastructure-report.md,https://techafricanews.com/2026/06/17/tanzania-telecom-sector-should-be-declared-critical-infrastructure-report-says/,full,193,493,likely-summary
2026-06-17-zicta-assesses-uasf-projects-muchinga.md,https://techafricanews.com/2026/06/17/zicta-assesses-uasf-ict-projects-to-expand-digital-inclusion-across-rural-zambia/,full,125,395,likely-summary
2026-06-18-flagship-broadband-stalled.md,https://techcentral.co.za/flagship-broadband-programme-in-south-africa-stalled/282836/,full,375,719,likely-summary
2026-06-18-hormuud-anchors-somalia-digital-economy.md,https://itweb.africa/article/hormuud-anchors-somalias-digital-economy/Olx4zMkaZozv56km,full,244,776,likely-summary
2026-06-18-kenya-eu-digital-cooperation-ai-dpi-techafricanews.md,https://techafricanews.com/2026/06/18/kenya-deepens-eu-digital-cooperation-on-ai-data-governance-and-digital-public-infrastructure/,full,334,415,likely-summary
2026-06-18-misdirected-email-enforcement-notice.md,https://werksmans.com/when-a-misdirected-email-becomes-a-data-breach-the-information-regulator-issues-an-enforcement-notice-on-internal-and-accidental-security-compromises/,full,939,1405,ambiguous
2026-06-18-nationwide-5g-rollout-gains-momentum.md,https://dailynews.co.tz/nationwide-5g-rollout-gains-momentum/,full,193,714,likely-summary
2026-06-19-liquid-tanzania-government-align-digital-transformation.md,https://cioafrica.co/liquid-tanzania-government-align-on-digital-transformation-agenda/,full,204,452,likely-summary
2026-06-19-techafricanews-arcep-plateformes-regulation-strategiques.md,https://techafricanews.com/2026/06/19/chad-inaugurates-strategic-regulatory-platforms-to-strengthen-telecom-oversight/,full,220,408,likely-summary
2026-06-19-wearetech-konoom-paiements-numeriques-multicanal.md,https://www.wearetech.africa/fr/fils/solutions/tchad-konoom-elargit-lacces-aux-paiements-numeriques-grace-a-ses-plateformes-web-et-mobiles,full,268,804,likely-summary
2026-06-20-budget-2026-2027-ai-training-50000-fintech-lexpress.md,https://lexpress.mu/node/559426,failed,237,,likely-summary | http 403 | http 403 | http 403
2026-06-20-egypt-50-new-services-270-target-2026-ahram.md,https://gate.ahram.org.eg/News/5606036.aspx,failed,120,13,likely-summary | TimeoutError | extract too short | extract too short
2026-06-20-eswatini-rolls-out-digital-platforms-health-agriculture-creative.md,https://techreviewafrica.com/news/5994/eswatini-rolls-out-digital-platforms-to-expand-access-to-health-agriculture-and-creative-economy,full,231,432,likely-summary
2026-06-20-iipumbu-dismisses-e-id-microchip-tracking-namibian.md,https://www.namibian.com.na/minister-iipumbu-dismisses-namibia-e-id-microchip-tracking-allegations/,full,216,455,ambiguous
2026-06-20-smartphones-hit-50m-basic-ditched-nation.md,https://nation.africa/kenya/business/smartphones-hit-50m-basic-handsets-ditched-5502650,full,302,707,likely-summary | http 403
2026-06-21-digital-economy-needs-cybersecurity-namibian.md,https://www.namibian.com.na/namibias-digital-economy-needs-cybersecurity-as-much-as-it-needs-connectivity/,full,228,936,likely-summary
2026-06-22-beyond-the-signal-subsea-cables.md,https://www.telecomreviewafrica.com/articles/features/28878-beyond-the-signal-why-africas-next-telecom-era-will-be-built-beneath-the-surface/,full,306,1218,likely-summary
2026-06-22-nita-u-five-year-digital-strategy.md,https://techafricanews.com/2026/06/22/nita-u-launches-five-year-digital-strategy-to-increase-e-government-use-in-uganda/,full,163,845,likely-summary
2026-06-22-puzzle-ruto-cybersecurity-unit-nation.md,https://nation.africa/kenya/news/puzzle-over-ruto-cybersecurity-unit--5505608,full,975,1977,ambiguous | http 403
2026-06-22-somalia-ifc-submarine-cable-working-group.md,https://www.hiiraan.com/news4/2026/Jun/205487/somalia_ifc_opens_first_technical_working_group_on_submarine_cable_infrastructure.aspx,full,174,393,likely-summary
2026-06-22-ucc-proposes-major-telecom-tax-cuts.md,https://techafricanews.com/2026/06/22/ucc-proposes-major-telecom-tax-cuts-to-boost-ugandas-digital-economy/,full,163,674,likely-summary
2026-06-23-agencies-defy-ecitizen-order-1695-services-nation.md,https://nation.africa/kenya/business/agencies-defy-ruto-s-e-citizen-order-1-695-services-yet-to-be-migrated-5506558,full,527,798,ambiguous | http 403
2026-06-23-digital-id-refugees-biometricupdate.md,https://www.biometricupdate.com/202606/rwandas-digital-id-rollout-expands-access-for-refugees,full,396,942,likely-summary
2026-06-23-kenya-approves-national-cyber-security-agency-itweb.md,https://itweb.africa/article/kenya-approves-national-cyber-security-agency/wbrpO7g2QdevDLZn,full,381,467,likely-summary
2026-06-23-statehouse-ecms-launch.md,https://statehouse.gov.sc/news/7053/president-herminie-officially-launches-electronic-case-management-system-new-digital-platform-marks-significant-step-forward-for-seychelles-legal-affairs-sector,full,241,511,likely-summary
2026-06-23-unicef-partner-birth-registration-legal-identity.md,https://www.biometricupdate.com/202606/unicef-seeks-partner-to-expand-birth-registration-legal-identity-in-tanzania,full,201,1043,likely-summary
2026-06-24-airtel-money-admarc-farmer-payments-itweb.md,https://itweb.africa/article/airtel-digitises-malawian-farmer-payments/JN1gPvOAE4DMjL6m,full,127,421,likely-summary
2026-06-24-biometric-registration-organised-forces-onecitizendaily.md,https://www.onecitizendaily.com/index.php/2026/06/24/government-launches-biometric-registration-exercise-for-organised-forces/,full,203,537,likely-summary
2026-06-24-cbl-cyber-incident-alwasat.md,https://alwasat.ly/news/libya/520951,full,118,794,likely-summary
2026-06-24-chichewa-ai-language-data-trust-techafricanews.md,https://techafricanews.com/2026/06/24/malawi-launches-chichewa-ai-initiative-to-drive-digital-inclusion-and-innovation/,full,145,455,likely-summary
2026-06-24-digital-payment-tanzania-cash-lite-economy.md,https://www.thecitizen.co.tz/tanzania/business/digital-payment-is-tanzania-ready-for-cash-lite-economy--5507120,full,269,1035,likely-summary
2026-06-24-home-affairs-investigated-for-sensitive-data-breach.md,https://independentnews.co.sz/45057/news/home-affairs-investigated-for-for-sensitive-data-breach/,full,454,1428,ambiguous
2026-06-24-ict-trains-change-agents-e1-2bn-digitization.md,https://independentnews.co.sz/45098/business/ict-trains-change-agents-for-e1-2bn-digitization-project/,full,308,548,likely-summary
2026-06-24-institutionalize-trust-digital-government-biometricupdate.md,https://www.biometricupdate.com/202606/kenya-moves-to-institutionalize-trust-as-digital-government-services-expands,full,629,1235,ambiguous
2026-06-24-namibian-regulator-rejects-starlink-again-connectingafrica.md,https://www.connectingafrica.com/regulation/namibian-regulator-rejects-starlink-again,full,163,876,likely-summary
2026-06-24-seychellestimes-absa-multicurrency-card.md,https://theseychellestimes.com/2026/06/24/absa-seychelles-multi-currency-virtual-card-50-independence/,full,218,780,likely-summary
2026-06-24-techafricanews-egov-portal.md,https://techafricanews.com/2026/06/24/seychelles-launches-revamped-egov-portal-to-expand-digital-public-services/,full,191,619,likely-summary
2026-06-25-bi-disponiveis-levantamento-campanha-diaspora-portugal.md,https://magazinesantomensidade.com/bilhetes-de-identidade-ja-disponiveis-para-levantamento-no-ambito-da-campanha-bi-para-todos-os-sao-tomenses/,full,215,385,likely-summary
2026-06-25-ipdcp-forme-premiers-correspondants.md,https://www.togofirst.com/fr/tic/2506-19349-protection-des-donnees-l-ipdcp-forme-ses-premiers-correspondants-pour-renforcer-la-conformite-des-entreprises,full,244,998,likely-summary
2026-06-25-nca-telecom-tariff-adjustment-radiotamazuj.md,https://www.radiotamazuj.org/en/news/article/nca-adjusts-telecom-tariff-exchange-rate-to-avert-network-collapse,full,220,412,likely-summary
2026-06-25-paystack-index-ai-checkout.md,https://techcabal.com/2026/06/25/paystack-launches-ai-powered-checkout-for-nigerian-consumers/,full,114,1077,likely-summary
2026-06-25-yas-zictia-expand-broadband-zanzibar.md,https://www.connectingafrica.com/partnerships/yas-zictia-to-expand-broadband-access-in-zanzibar,full,167,611,likely-summary
2026-06-26-connectingafrica-telcos-network-upgrades-airtel-moov.md,https://www.connectingafrica.com/connectivity/chad-pushes-telcos-for-network-upgrades,full,270,627,ambiguous
2026-06-26-mtn-uganda-calls-support-scale-home-grown-innovations.md,https://techafricanews.com/2026/06/26/mtn-uganda-calls-for-greater-support-to-scale-home-grown-innovations/,full,133,442,likely-summary
2026-06-26-national-id-cctv-facial-recognition-biometricupdate.md,https://www.biometricupdate.com/202606/kenya-considers-linking-national-id-database-to-cctv-facial-recognition-network,full,324,928,ambiguous
2026-06-26-techafricanews-mobile-id-mandatory-investors.md,https://techafricanews.com/2026/06/26/tunisia-makes-mobile-id-mandatory-for-investment-project-declarations/,full,308,415,likely-summary
2026-06-26-techafricanews-orange-medusa-cable-operational.md,https://techafricanews.com/2026/06/26/orange-tunisia-launches-medusa-submarine-cable-to-boost-international-connectivity/,full,251,441,likely-summary
2026-06-28-telecom-subs-188m-broadband-55-67.md,https://www.vanguardngr.com/2026/06/telecom-subscriptions-rise-to-188m-as-broadband-penetration-hits-55-67/,full,62,528,likely-summary
2026-06-29-banque-atlantique-nita-bank-to-wallet-interoperability-lesahel.md,https://www.lesahel.org/communique-de-presse-niger-banque-atlantique-et-nita-renforcent-linteroperabilite-entre-services-bancaires-et-paiement-mobile/,full,172,773,likely-summary | http 500
2026-06-29-govt-debt-to-telone-doubles.md,https://www.newsday.co.zw/business/article/200057743/govt-debt-to-telone-doubles-to-us42m,full,166,994,likely-summary
2026-06-29-national-fintech-strategy-2026-2030-wearetech.md,https://www.wearetech.africa/en/fils-uk/news/tech/mauritius-unveils-national-fintech-strategy-to-modernize-payments,full,161,635,likely-summary
2026-06-30-africabusinessinsight-seychelles-upi.md,https://africabusinessinsight.com/seychelles-upi-launch-2026/,full,218,966,likely-summary
2026-06-30-broadband-decided-in-orbit.md,https://techcentral.co.za/south-africas-broadband-future-is-being-decided-in-orbit-not-in-pretoria/283150/,full,1118,1680,likely-summary
2026-06-30-cii-cyber-laws-framework-itweb.md,https://itweb.africa/article/mauritius-sets-cyber-laws-framework/JN1gP7OAEZYqjL6m,full,143,338,likely-summary
2026-06-30-dsti-crs-geospatial-data-mou.md,https://techafricanews.com/2026/06/30/dsti-and-crs-drive-sierra-leones-digital-transformation-through-geospatial-data/,full,163,422,likely-summary
2026-06-30-egypt-national-data-centre-strategy-sovereignty-ahram.md,https://gate.ahram.org.eg/News/5722522.aspx,failed,99,15,likely-summary | extract too short | extract too short | extract too short
2026-06-30-icasa-satellite-licensing-rules-starlink-hold.md,https://techafricanews.com/2026/06/30/icasa-spells-out-satellite-licensing-rules-as-starlinks-south-africa-entry-remains-on-hold/,full,583,567,ambiguous
2026-06-30-masiyiwa-manyika-google-1b-africa-cloud.md,https://technomag.co.zw/masiyiwa-manyika-put-zimbabwean-capital-talent-at-centre-of-googles-1b-africa-cloud-push/,full,210,536,likely-summary
2026-06-30-telecom-egypt-fiber-5m-lines-1250-villages-hayat-karima-youm7.md,https://www.youm7.com/story/2026/6/30/%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D9%84%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA-%D8%AA%D9%88%D8%B5%D9%8A%D9%84-%D8%A7%D9%84%D8%A3%D9%84%D9%8A%D8%A7%D9%81-%D8%A7%D9%84%D8%B6%D9%88%D8%A6%D9%8A%D8%A9-%D9%84%D9%805-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%AE%D8%B7-%D9%81%D9%89-1250/7465834,full,116,254,likely-summary
2026-06-30-why-data-privacy-matters-economic-growth.md,https://www.thecitizen.co.tz/tanzania/news/national/why-data-privacy-matters-for-economic-growth-5513544,full,347,753,ambiguous
2026-07-01-google-ecape-four-hub-anchor.md,https://eriinfo.com/google-plots-e-cape-as-southern-anchor-of-four-hub-africa-network/,full,687,698,likely-verbatim
2026-07-01-mpesa-next-financial-gap-credit-techcabal.md,https://techcabal.com/2026/07/01/m-pesa-sees-kenya-financial-gap-credit/,full,891,1346,likely-verbatim
2026-07-01-state-backed-sa-satellite-company.md,https://mybroadband.co.za/news/broadband/656335-state-backed-south-african-satellite-internet-and-phone-company-launched.html,failed,1034,,likely-verbatim | http 403 | http 403 | http 403
